,status,player_id,team_id,role,name,team,elim_per_10m,death_per_10m,dmg_per_10m,heal_per_10m,ults_per_10m,finalblows_per_10m,duration,elims,deaths,damage,heal,ults,finalblows
98,Updated,4024,4524,mainsupport,neptuNo,PHI,14.721610569361436,2.6423403586033345,4788.6088206897775,3379.175841459579,3.0198175526895255,2.264863164517144,3179,78,14,25371.64573495467,17904,16,12
99,Updated,4626,4404,offtank,Nevix,SFS,22.929936305732483,3.275705186533212,8199.311217474904,0.0,4.367606915377616,4.913557779799818,1099,42,6,15018.405046674867,0,8,9
100,NO_CHANGE,8743,7694,flexdps,NiCOgdh,PAR,,,,,,,,,,,,,
101,NO_CHANGE,8671,7698,flexdps,NLaaeR,ATL,,,,,,,,,,,,,
102,Updated,8714,7693,maintank,NoSmite,HZS,11.188204683434519,6.2445793581960105,6396.153534354814,0.0,3.642671292281006,5.72419774501301,2306,43,24,24582.550083703667,0,14,22
103,Updated,4607,4402,offtank,NotE,BOS,19.746835443037977,4.708860759493671,7484.598301031623,0.0,4.253164556962026,7.139240506329115,3950,130,31,49273.605481791514,0,28,47
104,Updated,4660,4410,mainsupport,NUS,LDN,14.150076569678408,3.124042879019908,4641.44777192027,6768.882082695253,3.859111791730475,1.8376722817764166,3265,77,17,25257.2116255328,36834,21,10
105,NO_CHANGE,5717,4523,maintank,OGE,DAL,,,,,,,,,,,,,
106,Updated,4668,4524,offtank,Poko,PHI,17.552689525007864,3.0198175526895255,6616.4863895403005,11.324315822585719,4.340987731991192,3.7747719408619065,3179,93,16,35056.35038724769,60,23,20
107,NO_CHANGE,8702,7698,maintank,Pokpo,ATL,,,,,,,,,,,,,
108,Updated,4662,4410,maindps,Profit,LDN,20.21439509954058,4.4104134762633995,11312.114842785086,1523.4303215926493,5.51301684532925,4.594180704441041,3265,110,24,61556.75826948884,8290,30,25
109,Updated,4658,4404,maindps,Rascal,SFS,13.790112749349523,4.163052905464007,4160.1318274677815,9933.564614050303,4.683434518647008,4.683434518647008,2306,53,16,15988.77332356784,38178,18,18
110,NO_CHANGE,4136,4525,flexsupport,Rawkus,HOU,,,,,,,,,,,,,
111,NO_CHANGE,8801,4523,offtank,rCk,DAL,,,,,,,,,,,,,
112,Updated,8715,7693,flexsupport,Revenge,HZS,7.017543859649123,6.140350877192983,9047.90666067841,9502.63157894737,5.2631578947368425,2.6315789473684212,684,8,7,10314.613593173388,10833,6,3
113,Updated,8716,7693,offtank,Ria,HZS,15.805892547660312,4.991334488734835,7155.013293104028,0.0,2.4956672443674175,4.575389948006932,2885,76,24,34403.6889176752,0,12,22
114,Updated,8724,7699,maintank,Rio,GZC,13.618421052631579,5.723684210526316,7827.043296951482,0.0,4.5394736842105265,5.131578947368421,3040,69,29,39657.01937122084,0,23,26
115,Updated,8222,4406,maintank,rOar,GLA,13.59461114513166,6.613594611145132,7949.667990289432,0.0,4.960195958358849,3.1230863441518677,3266,74,36,43272.692760475475,0,27,17
116,NO_CHANGE,8687,7695,mainsupport,RoKy,TOR,,,,,,,,,,,,,
117,Updated,4105,4409,flexsupport,ryujehong,SEO,15.045592705167174,4.711246200607903,7481.851730445748,11436.93009118541,5.47112462006079,2.5835866261398177,3948,99,31,49230.58438633302,75255,36,17
118,Updated,4669,4524,maintank,Sado,PHI,18.118905316137152,4.718464926077384,9010.20439551627,0.0,5.095942120163574,5.473419314249765,3179,96,25,47739.06628891037,0,27,29
119,Updated,8730,7697,offtank,Sansam,WAS,14.721610569361436,3.9635105379050017,5733.110974231541,0.0,2.0761245674740487,5.6621579112928595,3179,78,21,30375.93297847011,0,11,30
120,Updated,5442,4407,maindps,sayaplayer,FLA,8.294930875576036,5.529953917050691,5535.054139320093,0.0,2.7649769585253456,5.529953917050691,434,6,4,4003.6891607748676,0,2,4
121,NO_CHANGE,8728,7696,maindps,SeoMinSoo,VAN,,,,,,,,,,,,,
122,Updated,4644,4406,flexsupport,Shaz,GLA,15.064298836497244,3.306797305572566,7514.331960580316,11367.299448867116,5.327617881200245,3.1230863441518677,3266,82,18,40903.01363875886,61876,29,17
123,Updated,8725,7699,flexsupport,shu,GZC,13.613942781979611,2.367642222952976,7939.7490560670985,10025.978296612957,5.327195001644196,2.1703387043735614,3041,69,12,40241.294799166746,50815,27,11
124,Updated,4139,4404,maindps,sinatraa,SFS,20.582120582120584,3.9501039501039505,12568.161416508476,16.839916839916842,5.197505197505198,4.5738045738045745,2886,99,19,60452.85641340577,81,25,22
125,NO_CHANGE,4488,4404,flexsupport,sleepy,SFS,,,,,,,,,,,,,
126,NO_CHANGE,8749,7696,mainsupport,SLIME,VAN,,,,,,,,,,,,,
127,Updated,7831,4404,maintank,Smurf,SFS,13.471502590673575,6.217616580310881,9215.775252789748,0.0,5.181347150259067,5.181347150259067,579,13,6,8893.223118942107,0,5,5
128,NO_CHANGE,4493,4524,flexdps,snillo,PHI,,,,,,,,,,,,,
129,NO_CHANGE,3987,7694,maindps,SoOn,PAR,,,,,,,,,,,,,
130,NO_CHANGE,4637,4405,offtank,SPACE,VAL,,,,,,,,,,,,,
131,NO_CHANGE,4094,4525,offtank,SPREE,HOU,,,,,,,,,,,,,
132,NO_CHANGE,8752,7695,flexdps,Stellar,TOR,,,,,,,,,,,,,
133,NO_CHANGE,8747,7696,maindps,Stitch,VAN,,,,,,,,,,,,,
134,NO_CHANGE,4610,4404,maindps,STRIKER,SFS,,,,,,,,,,,,,
135,Updated,4490,4404,maintank,super,SFS,20.555073720728533,4.683434518647008,9306.306683932053,0.0,5.203816131830009,9.366869037294016,2306,79,18,35767.23868857886,0,20,36
136,NO_CHANGE,4144,4406,maindps,Surefour,GLA,,,,,,,,,,,,,
137,Updated,8705,4407,maintank,SWoN,FLA,13.609467455621301,5.522682445759369,7186.622017203148,0.0,4.1420118343195265,2.1696252465483234,3042,69,28,36436.17362721996,0,21,11
138,Updated,3504,4407,flexdps,TviQ,FLA,20.253164556962023,3.1645569620253164,5990.418733553907,7399.367088607594,5.063291139240506,3.1645569620253164,948,32,5,9464.861599015174,11691,8,5
139,NO_CHANGE,8729,7696,flexsupport,Twilight,VAN,,,,,,,,,,,,,
140,NO_CHANGE,3983,4523,flexsupport,uNKOE,DAL,,,,,,,,,,,,,
141,Updated,8688,4404,flexsupport,Viol2t,SFS,15.59792027729636,3.3275563258232235,8207.779749278527,12042.010398613518,5.823223570190641,3.119584055459272,2885,75,16,39465.74096111425,57902,28,15
142,Updated,5809,4406,offtank,Void,GLA,18.922229026331905,3.1230863441518677,7557.1328380825835,0.0,1.2859767299448868,5.143906919779547,3266,103,17,41135.993081962864,0,7,28
143,Updated,4640,4407,offtank,xepheR,FLA,22.760800842992623,1.8967334035827186,6921.859295607121,0.0,3.1612223393045307,8.851422550052687,949,36,3,10948.074119218596,0,5,14
144,NO_CHANGE,8753,7695,maintank,Yakpung,TOR,,,,,,,,,,,,,
145,Updated,8894,4408,flexdps,YOUNGJIN,SHD,20.042905301869446,3.4937174379405453,5269.125839261042,9328.77719889672,4.780876494023905,5.700275819797732,3263,109,19,28655.262689181298,50733,26,31
146,Updated,8813,7692,mainsupport,Yveltal,CDH,5.147058823529411,6.4338235294117645,1964.3803539803523,8433.088235294117,3.676470588235294,1.2867647058823528,3264,28,35,10686.229125653117,45876,20,7
147,NO_CHANGE,8642,4523,flexdps,ZachaREEE,DAL,,,,,,,,,,,,,
148,Updated,6981,4407,flexdps,Apply,FLA,12.326803631151458,5.446727185857621,5978.481062211548,8297.08552317248,5.446727185857621,3.1533683707596754,2093,43,19,20854.934772014618,28943,19,11
149,Updated,8180,4406,maindps,Decay,GLA,20.03062787136294,4.042879019908116,12279.16755125132,0.0,4.777947932618683,6.6156202143951,3265,109,22,66819.13675805926,0,26,36
150,Updated,9285,4407,offtank,Mcgravy,FLA,12.658227848101266,2.531645569620253,6778.4534634560805,0.0,3.2549728752260396,2.8933092224231465,1659,35,7,18742.423826456063,0,9,8
151,Updated,4612,7695,flexdps,Neko,TOR,9.601634320735446,4.290091930541369,6779.45463092383,10447.191011235956,4.698672114402452,2.4514811031664965,2937,47,21,33185.43041837215,51139,23,12
152,Updated,8781,7696,maindps,RAPEL,VAN,13.195342820181112,6.2095730918499354,8928.213386979787,9454.075032341527,5.433376455368694,4.657179818887451,773,17,8,11502.514913558958,12180,7,6
153,Updated,4099,4403,maintank,Saebyeolbe,NYE,9.59409594095941,5.904059040590406,3929.311953963388,8529.151291512915,4.428044280442805,0.7380073800738007,813,13,8,5324.217697620391,11557,6,1
154,Updated,8783,7697,flexdps,Stratus,WAS,6.857142857142858,6.171428571428572,2814.3514709472665,8350.628571428571,3.428571428571429,0.6857142857142857,875,10,9,4104.262561798097,12178,5,1
