,0,1,2,3,4,5,6,7,8,9,10,11,12,13
328,43,1/7/19,King's Row,TVIO,dva,500.0,1,0,1,1.2,0.0,1.2,[481.19],[0.0]
329,43,1/7/19,King's Row,HAGOPEUN,ana,899.0,2,5,6,1.33,3.34,4.0,"[164.5, 48.74, 163.44, 121.3, 219.04, 135.22]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
330,43,1/7/19,King's Row,KRIS,lucio,899.0,4,1,5,2.67,0.67,3.34,"[84.34, 147.94, 74.55, 139.68, 142.8]","[23.313, 72.55, 43.9, 10.64, 59.73]"
331,43,1/7/19,King's Row,SMURE.,unknown,899.0,0,0,7,0.0,0.0,4.67,"[110.66, 78.72, 72.83, 209.05, 27.12, 52.48, 19.54]","[0.0, 0.0, 67.941, 126.83, 0.0, 55.89, 0.0]"
332,43,1/7/19,King's Row,CHOIHYOBIN,zarya,213.62,2,1,1,5.62,2.81,2.81,[373.05],[0.0]
333,43,1/7/19,King's Row,CHOIHYOBIN,dva,685.38,3,8,0,2.63,7.0,N/A,N/A,N/A
334,43,1/7/19,King's Row,SINATRAA,unknown,899.0,0,0,10,0.0,0.0,6.67,"[59.21, 59.66, 27.98, 47.18, 78.0, 91.87, 96.04, 66.18, 20.74, 119.99]","[0.0, 42.551, 0.0, 92.603, 0.0, 0.0, 0.0, 5.86, 0.0, 0.0]"
335,43,1/7/19,King's Row,STRIKER,unknown,899.0,0,0,9,0.0,0.0,6.01,"[72.63, 52.25, 88.21, 65.88, 8.09, 97.07, 124.8, 151.7, 76.81]","[26.359, 3.637, 18.148, 44.45, 0.0, 0.0, 16.63, 18.61, 0.0]"
336,43,1/7/19,King's Row,MOTH,lucio,410.76,1,5,1,1.46,7.3,1.46,[15.38],[0.0]
337,43,1/7/19,King's Row,MOTH,mercy,488.24,0,4,3,0.0,4.92,3.69,"[74.15, 57.54, 78.18]","[0.0, 0.0, 41.21]"
338,43,1/7/19,King's Row,SLEEPY,zenyatta,669.74,6,8,4,5.38,7.17,3.58,"[108.65, 99.16, 113.47, 67.58]","[4.21, 6.644, 40.947, 46.97]"
339,43,1/7/19,King's Row,SLEEPY,ana,229.26,1,2,5,2.62,5.23,13.09,"[13.47, 31.1, 96.41, 20.31, 47.58]","[0.0, 0.0, 0.0, 0.0, 0.0]"
340,44,1/7/19,Rialto,SWON,reinhardt,422.0,5,6,3,7.11,8.53,4.27,"[111.64, 85.91, 95.01]","[6.516, 87.992, 9.427]"
341,44,1/7/19,Rialto,SWON,unknown,248.0,0,0,2,0.0,0.0,4.84,"[100.06, 58.39]","[42.29, 3.517]"
342,44,1/7/19,Rialto,XEPHER,dva,422.0,5,4,0,7.11,5.69,N/A,N/A,N/A
343,44,1/7/19,Rialto,XEPHER,unknown,248.0,0,0,2,0.0,0.0,4.84,"[136.79, 99.23]","[0.0, 0.0]"
344,44,1/7/19,Rialto,BQB,brigitte,167.99,1,2,2,3.57,7.14,7.14,"[1.99, 90.5]","[0.0, 0.0]"
345,44,1/7/19,Rialto,BQB,mccree,235.64,3,3,2,7.64,7.64,5.09,"[122.71, 220.69]","[56.682, 7.244]"
346,44,1/7/19,Rialto,BQB,roadhog,18.36,0,0,0,0.0,0.0,N/A,N/A,N/A
347,44,1/7/19,Rialto,BQB,unknown,248.0,0,0,2,0.0,0.0,4.84,"[137.27, 34.66]","[0.0, 0.0]"
348,44,1/7/19,Rialto,TVIQ,zarya,422.0,2,4,2,2.84,5.69,2.84,"[216.33, 102.7]","[34.973, 0.0]"
349,44,1/7/19,Rialto,TVIQ,unknown,248.0,0,0,0,0.0,0.0,N/A,N/A,N/A
350,44,1/7/19,Rialto,HAGOPEUN,zenyatta,121.4,1,0,2,4.94,0.0,9.88,"[13.43, 44.11]","[0.0, 27.965]"
351,44,1/7/19,Rialto,HAGOPEUN,ana,227.81,0,2,2,0.0,5.27,5.27,"[140.02, 78.32]","[0.0, 0.0]"
352,44,1/7/19,Rialto,HAGOPEUN,moira,72.79,0,2,1,0.0,16.49,8.24,[47.71],[31.89]
353,44,1/7/19,Rialto,HAGOPEUN,unknown,248.0,0,0,1,0.0,0.0,2.42,[215.45],[0.0]
354,44,1/7/19,Rialto,KRIS,lucio,422.0,0,3,3,0.0,4.27,4.27,"[130.97, 97.43, 105.98]","[21.916, 40.767, 0.0]"
355,44,1/7/19,Rialto,KRIS,unknown,248.0,0,0,2,0.0,0.0,4.84,"[71.2, 101.85]","[3.019, 12.588]"
356,44,1/7/19,Rialto,SUPER,reinhardt,422.0,4,4,3,5.69,5.69,4.27,"[71.77, 103.13, 48.48]","[0.0, 74.858, 2.515]"
357,44,1/7/19,Rialto,SUPER,unknown,248.0,0,0,1,0.0,0.0,2.42,[167.1],[26.015]
358,44,1/7/19,Rialto,CHOIHYOBIN,dva,298.78,2,1,1,4.02,2.01,2.01,[152.9],[0.0]
359,44,1/7/19,Rialto,CHOIHYOBIN,zarya,123.22,1,1,0,4.87,4.87,N/A,N/A,N/A
360,44,1/7/19,Rialto,CHOIHYOBIN,unknown,248.0,0,0,2,0.0,0.0,4.84,"[189.55, 29.7]","[0.0, 0.0]"
361,44,1/7/19,Rialto,@UNKNOWN_RED#0,zarya,270.09,2,1,3,4.44,2.22,6.66,"[18.88, 119.33, 63.91]","[0.0, 0.0, 6.602]"
362,44,1/7/19,Rialto,@UNKNOWN_RED#0,hammond,75.73,0,0,0,0.0,0.0,N/A,N/A,N/A
363,44,1/7/19,Rialto,@UNKNOWN_RED#0,pharah,76.18,7,0,1,55.13,0.0,7.88,[46.45],[29.311]
364,44,1/7/19,Rialto,@UNKNOWN_RED#0,unknown,248.0,0,0,1,0.0,0.0,2.42,[69.2],[0.0]
365,44,1/7/19,Rialto,BABYBAY,tracer,68.88,0,1,1,0.0,8.71,8.71,[39.08],[0.0]
366,44,1/7/19,Rialto,BABYBAY,brigitte,201.72,0,2,2,0.0,5.95,5.95,"[139.72, 60.88]","[0.0, 2.03]"
367,44,1/7/19,Rialto,BABYBAY,mccree,151.4,2,2,1,7.93,7.93,3.96,[107.93],[44.935]
368,44,1/7/19,Rialto,BABYBAY,unknown,248.0,0,0,0,0.0,0.0,N/A,N/A,N/A
369,44,1/7/19,Rialto,MOTH,lucio,422.0,3,3,3,4.27,4.27,4.27,"[117.16, 135.46, 109.09]","[0.0, 0.449, 33.043]"
370,44,1/7/19,Rialto,MOTH,unknown,248.0,0,0,1,0.0,0.0,2.42,[21.08],[0.0]
371,44,1/7/19,Rialto,SLEEPY,zenyatta,422.0,3,2,3,4.27,2.84,4.27,"[70.75, 83.14, 77.19]","[80.577, 13.766, 27.98]"
372,44,1/7/19,Rialto,SLEEPY,unknown,248.0,0,0,2,0.0,0.0,4.84,"[80.35, 88.74]","[62.035, 6.024]"
373,45,1/8/19,Ilios,SMURF,winston,453.0,4,7,2,5.3,9.27,2.65,"[81.16, 121.92]","[82.135, 10.04]"
374,45,1/8/19,Ilios,THUGNASTY,dva,356.34000000000003,0,3,0,0.0,5.05,N/A,N/A,N/A
375,45,1/8/19,Ilios,THUGNASTY,zarya,96.66,2,2,1,12.41,12.41,6.21,[88.68],[9.02]
376,45,1/8/19,Ilios,SINRTRAR,zarya,341.64,4,5,1,7.02,8.78,1.76,[113.86],[0.0]
377,45,1/8/19,Ilios,SINRTRAR,reinhardt,111.36,1,2,0,5.39,10.78,N/A,N/A,N/A
378,45,1/8/19,Ilios,ARCHITECT,brigitte,316.97,1,6,4,1.89,11.36,7.57,"[82.25, 97.1, 18.86, 53.2]","[0.0, 0.0, 0.0, 0.0]"
379,45,1/8/19,Ilios,ARCHITECT,mccree,136.03,1,0,1,4.41,0.0,4.41,[23.83],[0.0]
380,45,1/8/19,Ilios,MOTH,lucio,453.0,1,6,2,1.32,7.95,2.65,"[39.78, 118.1]","[42.408, 0.0]"
381,45,1/8/19,Ilios,SLEEPY,moira,453.0,1,5,3,1.32,6.62,3.97,"[1.21, 65.26, 58.36]","[0.0, 18.89, 44.65]"
382,45,1/8/19,Ilios,SUPER,hammond,453.0,4,1,4,5.3,1.32,5.3,"[19.36, 177.88, 67.27, 78.26]","[5.243, 5.723, 4.0, 47.25]"
383,45,1/8/19,Ilios,BABYBAY,pharah,453.0,17,4,5,22.52,5.3,6.62,"[40.85, 52.07, 78.63, 48.19, 79.38]","[2.013, 0.0, 54.35, 36.99, 0.0]"
384,45,1/8/19,Ilios,@UNKNOWN_RED#0,sombra,453.0,2,4,3,2.65,5.3,3.97,"[92.18, 111.86, 194.33]","[0.0, 0.0, 0.0]"
385,45,1/8/19,Ilios,STRIKER,tracer,453.0,10,2,5,13.25,2.65,6.62,"[13.01, 86.19, 113.23, 29.53, 89.38]","[3.403, 6.457, 7.943, 5.02, 8.53]"
386,45,1/8/19,Ilios,VIOL2T,mercy,453.0,0,3,1,0.0,3.97,1.32,[187.22],[0.0]
387,45,1/8/19,Ilios,NEVIX,lucio,453.0,3,1,2,3.97,1.32,2.65,"[90.9, 124.43]","[0.0, 63.72]"
388,46,1/8/19,Ilios,SMURF,reinhardt,300.0,1,3,2,N/A,N/A,N/A,"[121.55, 110.1]","[27.553, 4.522]"
389,46,1/8/19,Ilios,THUGNASTY,dva,300.0,2,4,0,N/A,N/A,N/A,N/A,N/A
390,46,1/8/19,Ilios,SINRTRRR,mccree,300.0,9,5,2,N/A,N/A,N/A,"[51.05, 82.84]","[7.039, 0.0]"
391,46,1/8/19,Ilios,ARCHITECT,brigitte,300.0,5,2,2,N/A,N/A,N/A,"[131.93, 110.09]","[0.0, 0.0]"
392,46,1/8/19,Ilios,MOTH,mercy,300.0,1,2,1,N/A,N/A,N/A,[263.85],[0.0]
393,46,1/8/19,Ilios,SLEEPY,zenyatta,300.0,3,3,1,N/A,N/A,N/A,[254.41],[0.0]
394,46,1/8/19,Ilios,SUPER,hammond,300.0,3,4,2,N/A,N/A,N/A,"[74.9, 74.9]","[8.012, 38.612]"
395,46,1/8/19,Ilios,BABYBAY,ashe,228.07,6,1,0,N/A,N/A,N/A,N/A,N/A
396,46,1/8/19,Ilios,BABYBAY,pharah,71.93,2,2,1,N/A,N/A,N/A,[58.51],[11.044]
397,46,1/8/19,Ilios,@UNKNOWN_RED#0,sombra,300.0,1,4,2,N/A,N/A,N/A,"[128.97, 117.99]","[0.0, 0.0]"
398,46,1/8/19,Ilios,STRIKER,tracer,300.0,1,4,2,N/A,N/A,N/A,"[141.84, 95.7]","[9.027, 0.5]"
399,46,1/8/19,Ilios,VIOL2T,zenyatta,136.33,2,1,2,N/A,N/A,N/A,"[179.03, 81.81]","[0.0, 0.504]"
400,46,1/8/19,Ilios,VIOL2T,mercy,163.67,0,2,0,N/A,N/A,N/A,N/A,N/A
401,46,1/8/19,Ilios,NEVIX,mercy,133.85,0,2,1,N/A,N/A,N/A,[14.37],[0.0]
402,46,1/8/19,Ilios,NEVIX,lucio,166.15,4,2,1,N/A,N/A,N/A,[136.4],[0.0]
403,47,1/8/19,Ilios,SMDRF,reinhardt,617.56,3,6,4,2.91,5.83,3.89,"[53.07, 107.83, 71.81, 68.9]","[15.065, 0.0, 125.23, 0.0]"
404,47,1/8/19,Ilios,SMDRF,winston,230.44,0,3,1,0.0,7.81,2.6,[103.23],[0.0]
405,47,1/8/19,Ilios,THUGNASTY,dva,848.0,17,5,0,12.03,3.54,N/A,N/A,N/A
406,47,1/8/19,Ilios,SINATRAA,zarya,548.0,4,6,5,4.38,6.57,5.47,"[96.29, 104.69, 75.83, 124.65, 10.0]","[0.0, 0.0, 46.35, 0.0, 0.0]"
407,47,1/8/19,Ilios,SINATRAA,tracer,300.0,7,2,4,14.0,4.0,8.0,"[73.5, 39.65, 64.22, 66.51]","[13.531, 0.506, 0.0, 26.718]"
408,47,1/8/19,Ilios,ARCHITECT,brigitte,848.0,7,7,6,4.95,4.95,4.25,"[64.61, 141.37, 94.81, 175.89, 133.15, 133.64]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
409,47,1/8/19,Ilios,MOTH,lucio,848.0,15,5,5,10.61,3.54,3.54,"[24.95, 113.29, 111.15, 74.33, 72.76]","[45.779, 5.518, 99.09, 48.87, 0.49]"
410,47,1/8/19,Ilios,SLEEPY,moira,807.81,6,8,9,4.46,5.94,6.68,"[35.04, 106.9, 78.64, 50.99, 88.93, 104.39, 67.23, 66.42, 66.32]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
411,47,1/8/19,Ilios,SLEEPY,zenyatta,40.19,0,0,0,0.0,0.0,N/A,N/A,N/A
412,47,1/8/19,Ilios,SUPER,hammond,550.0,5,5,5,5.45,5.45,5.45,"[144.38, 52.55, 92.83, 79.56, 72.04]","[10.571, 10.532, 15.53, 21.61, 4.56]"
413,47,1/8/19,Ilios,SUPER,winston,298.0,5,2,4,10.07,4.03,8.05,"[53.64, 96.04, 62.92, 20.63]","[0.0, 37.213, 0.0, 0.0]"
414,47,1/8/19,Ilios,BABYBAY,s76,342.02,2,4,4,3.51,7.02,7.02,"[0.5, 48.13, 64.97, 74.33]","[0.0, 12.05, 0.0, 0.0]"
415,47,1/8/19,Ilios,BABYBAY,pharah,505.98,7,8,3,8.3,9.49,3.56,"[17.43, 86.86, 75.47]","[5.515, 44.685, 20.56]"
416,47,1/8/19,Ilios,@UNKNOWN_RED#0,sombra,550.0,0,9,4,0.0,9.82,4.36,"[75.24, 119.74, 181.79, 95.38]","[0.0, 0.0, 0.0, 0.0]"
417,47,1/8/19,Ilios,@UNKNOWN_RED#0,lucio,298.0,2,3,1,4.03,6.04,2.01,[160.26],[34.654]
418,47,1/8/19,Ilios,STRIKER,tracer,848.0,13,9,10,9.2,6.37,7.08,"[20.94, 53.81, 50.05, 59.9, 89.13, 54.62, 48.13, 76.01, 73.77, 76.56]","[3.014, 84.31, 0.0, 7.02, 9.53, 41.71, 0.0, 0.0, 0.0, 8.05]"
419,47,1/8/19,Ilios,VIOL2T,mercy,514.27,0,6,1,0.0,7.0,1.17,[179.81],[34.65]
420,47,1/8/19,Ilios,VIOL2T,doomfist,35.73,0,1,1,0.0,16.79,16.79,[15.38],[0.0]
421,47,1/8/19,Ilios,VIOL2T,zenyatta,298.0,2,4,2,4.03,8.05,4.03,"[46.62, 72.98]","[15.574, 63.842]"
422,47,1/8/19,Ilios,NEVIX,lucio,550.0,5,6,3,5.45,6.55,3.27,"[65.11, 112.22, 96.79]","[10.139, 7.536, 69.91]"
423,47,1/8/19,Ilios,NEVIX,dva,298.0,0,3,0,0.0,6.04,N/A,N/A,N/A
424,48,1/8/19,Busan,SMURF,unknown,533.0,0,0,5,0.0,0.0,5.63,"[59.68, 79.34, 99.05, 12.04, 48.79]","[10.113, 0.0, 0.51, 0.0, 98.7]"
425,48,1/8/19,Busan,THUGNASTY,dva,533.0,3,3,0,3.38,3.38,N/A,N/A,N/A
426,48,1/8/19,Busan,SINRTRRR,doomfist,62.21,0,2,1,0.0,19.29,9.64,[2.4],[0.0]
427,48,1/8/19,Busan,SINRTRRR,zarya,470.79,4,3,3,5.1,3.82,3.82,"[70.83, 118.19, 101.17]","[0.0, 0.0, 0.0]"
428,48,1/8/19,Busan,RRCHITECT,hammond,59.81,0,1,1,0.0,10.03,10.03,[120.67],[0.0]
429,48,1/8/19,Busan,RRCHITECT,brigitte,473.19,8,5,4,10.14,6.34,5.07,"[106.6, 49.41, 26.69, 124.12]","[0.0, 0.0, 0.0, 0.0]"
430,48,1/8/19,Busan,MOTH,lucio,533.0,5,6,3,5.63,6.75,3.38,"[74.67, 95.37, 58.38]","[38.43, 46.17, 0.0]"
431,48,1/8/19,Busan,SLEEPY,zenyatta,331.90999999999997,1,2,4,1.81,3.62,7.23,"[65.0, 67.18, 64.29, 62.66]","[0.0, 0.0, 0.0, 44.55]"
432,48,1/8/19,Busan,SLEEPY,moira,201.09,0,1,2,0.0,2.98,5.97,"[52.49, 97.34]","[0.0, 0.0]"
433,48,1/8/19,Busan,SUPER,unknown,533.0,0,0,7,0.0,0.0,7.88,"[17.17, 58.6, 26.91, 103.91, 8.16, 53.66, 79.74]","[43.802, 28.236, 0.0, 9.6, 0.0, 0.0, 13.06]"
434,48,1/8/19,Busan,BABYBAY,lucio,498.0,3,2,1,3.61,2.41,1.2,[83.85],[29.857]
435,48,1/8/19,Busan,BABYBAY,bastion,35.0,1,1,1,17.14,17.14,17.14,[155.51],[0.0]
436,48,1/8/19,Busan,@UNKNOWN_RED#0,zarya,526.91,5,7,6,5.69,7.97,6.83,"[74.19, 74.53, 10.53, 148.4, 53.95, 50.14]","[0.0, 0.0, 0.0, 0.0, 0.0, 76.26]"
437,48,1/8/19,Busan,@UNKNOWN_RED#0,mccree,6.09,0,0,0,0.0,0.0,N/A,N/A,N/A
438,48,1/8/19,Busan,STRIKER,brigitte,533.0,5,6,7,5.63,6.75,7.88,"[66.92, 84.2, 24.39, 88.74, 50.55, 99.28, 19.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
439,48,1/8/19,Busan,VIOL2T,zenyatta,353.0,3,3,3,5.1,5.1,5.1,"[56.75, 45.09, 61.16]","[9.102, 7.519, 41.0]"
440,48,1/8/19,Busan,VIOL2T,moira,180.0,0,2,2,0.0,6.67,6.67,"[16.96, 61.82]","[32.596, 44.627]"
441,48,1/8/19,Busan,NEVIX,dva,533.0,4,4,0,4.5,4.5,N/A,N/A,N/A
442,49,1/8/19,Hollywood,SUPER,reinhardt,426.0,8,4,2,11.27,5.63,2.82,"[51.73, 69.83]","[129.509, 137.496]"
443,49,1/8/19,Hollywood,SUPER,unknown,400.0,0,0,2,0.0,0.0,3.0,"[36.75, 38.17]","[278.038, 32.597]"
444,49,1/8/19,Hollywood,NEVIX,dva,426.0,5,0,0,7.04,0.0,N/A,N/A,N/A
445,49,1/8/19,Hollywood,NEVIX,unknown,400.0,0,0,0,0.0,0.0,N/A,N/A,N/A
446,49,1/8/19,Hollywood,SINATRAA,zarya,426.0,5,1,4,7.04,1.41,5.63,"[63.78, 84.39, 94.0, 75.31]","[74.839, 7.514, 0.0, 0.0]"
447,49,1/8/19,Hollywood,SINATRAA,unknown,400.0,0,0,1,0.0,0.0,1.5,[254.5],[0.0]
448,49,1/8/19,Hollywood,BABYBRY,brigitte,426.0,1,2,3,1.41,2.82,4.23,"[148.75, 100.46, 55.74]","[0.0, 0.0, 0.0]"
449,49,1/8/19,Hollywood,BABYBRY,unknown,400.0,0,0,4,0.0,0.0,6.0,"[68.8, 193.34, 82.55, 38.17]","[0.0, 0.0, 0.0, 0.0]"
450,49,1/8/19,Hollywood,MOTH,lucio,426.0,1,2,2,1.41,2.82,2.82,"[254.22, 126.13]","[0.0, 14.531]"
451,49,1/8/19,Hollywood,MOTH,unknown,400.0,0,0,2,0.0,0.0,3.0,"[65.47, 152.7]","[140.01, 0.0]"
452,49,1/8/19,Hollywood,SLEEPY,zenyatta,426.0,7,3,5,9.86,4.23,7.04,"[60.27, 80.96, 64.78, 62.25, 91.0]","[0.0, 0.0, 20.08, 0.0, 4.507]"
453,49,1/8/19,Hollywood,SLEEPY,unknown,400.0,0,0,2,0.0,0.0,3.0,"[88.37, 168.91]","[5.598, 31.622]"
454,49,1/8/19,Hollywood,SMURF,reinhardt,426.0,3,6,3,4.23,8.45,4.23,"[87.94, 87.4, 83.46]","[53.713, 24.074, 84.225]"
455,49,1/8/19,Hollywood,SMURF,unknown,400.0,0,0,3,0.0,0.0,4.5,"[79.77, 87.81, 99.29]","[93.873, 3.51, 10.51]"
456,49,1/8/19,Hollywood,THUGNASTY,dva,426.0,4,4,0,5.63,5.63,N/A,N/A,N/A
457,49,1/8/19,Hollywood,THUGNASTY,unknown,400.0,0,0,0,0.0,0.0,N/A,N/A,N/A
458,49,1/8/19,Hollywood,@UNKNOWN_RED#0,zarya,426.0,1,5,3,1.41,7.04,4.23,"[113.64, 95.45, 84.97]","[26.529, 5.01, 0.0]"
459,49,1/8/19,Hollywood,@UNKNOWN_RED#0,unknown,400.0,0,0,3,0.0,0.0,4.5,"[198.68, 93.06, 83.02]","[0.0, 2.507, 0.0]"
460,49,1/8/19,Hollywood,STRIKER,brigitte,426.0,2,6,3,2.82,8.45,4.23,"[145.72, 106.5, 84.96]","[0.0, 0.0, 0.0]"
461,49,1/8/19,Hollywood,STRIKER,unknown,400.0,0,0,4,0.0,0.0,6.0,"[13.85, 83.19, 165.1, 80.17]","[0.0, 0.0, 0.0, 0.0]"
462,49,1/8/19,Hollywood,VIOL2T,zenyatta,426.0,2,3,4,2.82,4.23,5.63,"[42.21, 89.91, 50.69, 64.25]","[100.897, 4.022, 35.728, 6.01]"
463,49,1/8/19,Hollywood,VIOL2T,unknown,400.0,0,0,2,0.0,0.0,3.0,"[68.8, 108.33]","[177.128, 22.566]"
464,49,1/8/19,Hollywood,ARCHITECT,lucio,426.0,0,3,2,0.0,4.23,2.82,"[59.77, 71.79]","[162.643, 29.701]"
465,49,1/8/19,Hollywood,ARCHITECT,unknown,400.0,0,0,4,0.0,0.0,6.0,"[68.8, 77.29, 54.41, 41.51]","[26.172, 84.772, 24.067, 0.0]"
466,50,1/8/19,Rialto,SMURF,hammond,83.77,0,2,1,0.0,14.32,7.16,[5.5],[0.0]
467,50,1/8/19,Rialto,SMURF,reinhardt,166.23,0,0,1,0.0,0.0,3.61,[150.94],[14.182]
468,50,1/8/19,Rialto,SMURF,unknown,249.0,0,0,1,0.0,0.0,2.41,[65.3],[153.114]
469,50,1/8/19,Rialto,THUGNASTY,dva,250.0,3,1,0,7.2,2.4,N/A,N/A,N/A
470,50,1/8/19,Rialto,THUGNASTY,unknown,249.0,0,0,0,0.0,0.0,N/A,N/A,N/A
471,50,1/8/19,Rialto,@UNKNOWN_BLUE#0,mccree,250.0,6,2,2,14.4,4.8,4.8,"[92.45, 71.83]","[71.586, 14.531]"
472,50,1/8/19,Rialto,@UNKNOWN_BLUE#0,unknown,249.0,0,0,1,0.0,0.0,2.41,[104.2],[0.0]
473,50,1/8/19,Rialto,STRIKER,brigitte,250.0,2,2,1,4.8,4.8,2.4,[120.94],[0.0]
474,50,1/8/19,Rialto,STRIKER,unknown,249.0,0,0,1,0.0,0.0,2.41,[154.53],[0.0]
475,50,1/8/19,Rialto,VIOL2T,zenyatta,250.0,3,2,2,7.2,4.8,4.8,"[83.41, 113.08]","[34.409, 0.0]"
476,50,1/8/19,Rialto,VIOL2T,unknown,249.0,0,0,1,0.0,0.0,2.41,[103.18],[68.376]
477,50,1/8/19,Rialto,RRCHITECT,lucio,250.0,2,2,1,4.8,4.8,2.4,[102.26],[0.0]
478,50,1/8/19,Rialto,RRCHITECT,unknown,249.0,0,0,1,0.0,0.0,2.41,[66.81],[81.687]
479,50,1/8/19,Rialto,SUPER,reinhardt,72.12,0,1,1,0.0,8.32,8.32,[26.23],[0.0]
480,50,1/8/19,Rialto,SUPER,hammond,177.88,4,3,1,13.49,10.12,3.37,[100.18],[4.248]
481,50,1/8/19,Rialto,SUPER,unknown,249.0,0,0,1,0.0,0.0,2.41,[101.67],[140.461]
482,50,1/8/19,Rialto,NEVIX,genji,250.0,0,2,1,0.0,4.8,2.4,[171.73],[0.0]
483,50,1/8/19,Rialto,NEVIX,unknown,249.0,0,0,0,0.0,0.0,N/A,N/A,N/A
484,50,1/8/19,Rialto,SINATRAA,tracer,250.0,3,2,3,7.2,4.8,7.2,"[64.24, 73.74, 7.56]","[30.692, 14.675, 0.0]"
485,50,1/8/19,Rialto,SINATRAA,unknown,249.0,0,0,2,0.0,0.0,4.82,"[77.35, 87.2]","[0.0, 8.016]"
486,50,1/8/19,Rialto,BABYBAY,pharah,197.86,1,2,2,3.03,6.06,6.06,"[39.71, 86.42]","[5.596, 0.0]"
487,50,1/8/19,Rialto,BABYBAY,s76,52.14,0,0,1,0.0,0.0,11.51,[37.3],[0.0]
488,50,1/8/19,Rialto,BABYBAY,unknown,249.0,0,0,2,0.0,0.0,4.82,"[153.02, 66.92]","[0.0, 0.0]"
489,50,1/8/19,Rialto,MOTH,lucio,250.0,3,3,1,7.2,7.2,2.4,[165.14],[0.0]
490,50,1/8/19,Rialto,MOTH,unknown,249.0,0,0,1,0.0,0.0,2.41,[95.66],[7.523]
491,50,1/8/19,Rialto,SLEEPY,zenyatta,76.24,0,1,1,0.0,7.87,7.87,[195.57],[0.0]
492,50,1/8/19,Rialto,SLEEPY,mercy,173.76,0,3,0,0.0,10.36,N/A,N/A,N/A
493,50,1/8/19,Rialto,SLEEPY,unknown,249.0,0,0,1,0.0,0.0,2.41,[131.78],[84.637]
494,51,1/8/19,Nepal,SUPER,winston,496.8,7,5,3,8.45,6.04,3.62,"[197.21, 60.18, 111.82]","[54.74, 0.0, 27.09]"
495,51,1/8/19,Nepal,SUPER,reinhardt,56.2,0,0,0,0.0,0.0,N/A,N/A,N/A
496,51,1/8/19,Nepal,NEVIX,dva,553.0,7,5,0,7.59,5.42,N/A,N/A,N/A
497,51,1/8/19,Nepal,SINATRAA,zarya,553.0,4,5,3,4.34,5.42,3.25,"[118.56, 94.79, 117.84]","[0.0, 0.0, 0.0]"
498,51,1/8/19,Nepal,ARCHITECT,brigitte,553.0,7,5,4,7.59,5.42,4.34,"[55.65, 164.25, 148.97, 93.87]","[0.0, 0.0, 0.0, 0.0]"
499,51,1/8/19,Nepal,MOTH,lucio,553.0,6,4,4,6.51,4.34,4.34,"[75.75, 140.29, 100.37, 115.26]","[0.0, 40.711, 0.0, 11.03]"
500,51,1/8/19,Nepal,SLEEPY,zenyatta,289.0,1,3,1,2.08,6.23,2.08,[105.39],[67.206]
501,51,1/8/19,Nepal,SLEEPY,moira,264.0,3,2,2,6.82,4.55,4.55,"[58.17, 91.29]","[0.0, 0.0]"
502,51,1/8/19,Nepal,MANO,orisa,289.0,2,3,3,4.15,6.23,6.23,"[90.69, 118.33, 64.32]","[0.0, 0.0, 0.0]"
503,51,1/8/19,Nepal,MANO,winston,264.0,2,3,2,4.55,6.82,4.55,"[63.69, 116.27]","[45.212, 2.505]"
504,51,1/8/19,Nepal,PAVANE,dva,553.0,6,4,0,6.51,4.34,N/A,N/A,N/A
505,51,1/8/19,Nepal,NENNE,mccree,266.54,2,5,4,4.5,11.26,9.0,"[60.93, 95.93, 24.05, 69.49]","[0.0, 5.097, 0.0, 0.0]"
506,51,1/8/19,Nepal,NENNE,widowmaker,22.46,1,1,1,26.71,26.71,26.71,[14.67],[0.506]
507,51,1/8/19,Nepal,NENNE,hanzo,264.0,5,3,4,11.36,6.82,9.09,"[53.16, 60.24, 77.7, 29.23]","[0.0, 24.555, 0.0, 0.0]"
508,51,1/8/19,Nepal,RONALDO,roadhog,289.0,5,2,0,10.38,4.15,N/A,N/A,N/A
509,51,1/8/19,Nepal,RONALDO,pharah,264.0,3,2,3,6.82,4.55,6.82,"[46.14, 54.21, 81.7]","[6.026, 3.009, 11.524]"
510,51,1/8/19,Nepal,ANAMO,mercy,553.0,0,4,1,0.0,4.34,1.08,[55.66],[0.0]
511,51,1/8/19,Nepal,JJONAK,zenyatta,553.0,2,8,5,2.17,8.68,5.42,"[56.3, 121.46, 68.78, 70.7, 79.25]","[22.721, 0.0, 0.0, 24.1, 13.54]"
512,52,1/8/19,Nepal,SUPER,reinhardt,235.0,2,2,2,N/A,N/A,N/A,"[44.7, 100.5]","[55.098, 9.532]"
513,52,1/8/19,Nepal,NEVIX,dva,235.0,3,1,0,N/A,N/A,N/A,N/A,N/A
514,52,1/8/19,Nepal,SINATRAA,zarya,235.0,6,1,2,N/A,N/A,N/A,"[44.22, 174.1]","[0.0, 0.0]"
515,52,1/8/19,Nepal,ARCHITECT,brigitte,235.0,3,2,2,N/A,N/A,N/A,"[109.75, 67.51]","[0.0, 0.0]"
