,status,player_id,team_id,role,name,team,elim_per_10m,death_per_10m,dmg_per_10m,heal_per_10m,ults_per_10m,finalblows_per_10m,duration,elims,deaths,damage,heal,ults,finalblows
152,Updated,8729,7696,flexsupport,Twilight,VAN,21.60326086956522,3.8722826086956523,7837.265838366824,7511.413043478262,4.076086956521739,4.891304347826087,2944,106,19,38454.85104691988,36856,20,24
153,NO_CHANGE,3983,4523,flexsupport,uNKOE,DAL,,,,,,,,,,,,,
154,Updated,8688,4404,flexsupport,Viol2t,SFS,18.093819806403573,3.5740878629932986,8434.03771354561,10833.507073715562,4.690990320178704,3.3507073715562177,2686,81,16,37756.37549763918,48498,21,15
155,NO_CHANGE,5809,4406,offtank,Void,GLA,,,,,,,,,,,,,
156,NO_CHANGE,4640,4407,offtank,xepheR,FLA,,,,,,,,,,,,,
157,NO_CHANGE,8753,7695,maintank,Yakpung,TOR,,,,,,,,,,,,,
158,NO_CHANGE,8894,4408,flexdps,YOUNGJIN,SHD,,,,,,,,,,,,,
159,NO_CHANGE,8813,7692,mainsupport,Yveltal,CDH,,,,,,,,,,,,,
160,NO_CHANGE,8642,4523,flexdps,ZachaREEE,DAL,,,,,,,,,,,,,
161,Updated,4098,4409,offtank,ZUNBA,SEO,10.714285714285715,6.122448979591836,6188.158615374421,0.0,4.591836734693878,3.061224489795918,392,7,4,4042.930295377955,0,3,2
